metric_date,daily_revenue,successful_payments,failed_payments,day_of_week,day_of_month,month,quarter,week_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,days_since_start,total_payments,failure_rate,success_rate,revenue_per_payment,revenue_per_success,payment_fail_success_ratio,revenue_7d_mean,revenue_7d_std,revenue_7d_min,revenue_7d_max,payments_7d_mean,failure_rate_7d_mean,revenue_7d_zscore,revenue_14d_mean,revenue_14d_std,revenue_14d_min,revenue_14d_max,payments_14d_mean,failure_rate_14d_mean,revenue_14d_zscore,revenue_30d_mean,revenue_30d_std,revenue_30d_min,revenue_30d_max,payments_30d_mean,failure_rate_30d_mean,revenue_30d_zscore,revenue_lag_1d,total_payments_lag_1d,failure_rate_lag_1d,revenue_lag_7d,total_payments_lag_7d,failure_rate_lag_7d,revenue_lag_14d,total_payments_lag_14d,failure_rate_lag_14d,revenue_ewm_7d,failure_rate_ewm_7d,revenue_ewm_14d,failure_rate_ewm_14d,revenue_pct_change,revenue_pct_change_7d,failure_rate_change,revenue_diff,revenue_diff_7d,revenue_acceleration,revenue_momentum,revenue_volatility_7d,revenue_volatility_14d,revenue_distance_from_mean_7d,revenue_distance_from_mean_14d,revenue_distance_from_mean_30d,revenue_cv_7d,revenue_cv_14d,revenue_skew_14d,revenue_kurt_14d,day_of_week_sin,day_of_week_cos,day_of_month_sin,day_of_month_cos,month_sin,month_cos,weekend_revenue_interaction,failure_revenue_interaction,month_end_revenue_interaction,payments_success_interaction
2024-02-13,51188.76947470361,307,55,1,13,2,1,7,0,0,0,0,0,43,362,0.15193370165745856,0.8480662983425414,141.40544053785527,166.73866278405083,0.17857142857142858,31927.064438892245,11526.252478435867,18786.50748443425,51188.76947470361,368.57142857142856,0.1402621788831338,1.6711160085926295,34257.78062557127,10657.877184086603,18786.50748443425,51188.76947470361,406.42857142857144,0.13014814752139642,1.5885892243528852,32705.21091113779,8451.847266753302,18786.50748443425,51188.76947470361,411.43333333333334,0.1279916598639388,2.186925293391421,21031.655633456543,305.0,0.25573770491803277,33047.57048754126,290.0,0.08620689655172414,25302.669793940076,242.0,0.12396694214876033,34204.38198512543,0.15267245467452256,33590.483222405644,0.1389944559384291,1.4338915759572446,0.5489419863406138,-0.4059002691599376,30157.113841247065,18141.198987162345,1.7542705016867255,0.20998714715986597,0.6845110796940351,0.6135473827404267,1.6711160085926295,1.5885892243528852,2.186925293391421,0.36101823581348264,0.3111082209490261,-0.037925651869237784,-1.368529074430423,0.7818314824680298,0.6234898018587336,0.48530196253108104,-0.8743466161445821,0.8660254037844386,0.5000000000000001,0.0,7777.2992295820395,0.0,307.0
2024-02-14,32638.039008909633,243,38,2,14,2,1,7,0,0,0,0,0,44,281,0.13523131672597866,0.8647686832740213,116.14960501391329,134.3129177321384,0.1557377049180328,32617.52672857925,11382.01985061199,18786.50748443425,51188.76947470361,351.0,0.14720470079165407,0.0018021652219540913,33510.42733206822,10352.540672556957,18786.50748443425,51188.76947470361,396.07142857142856,0.1285734561943117,-0.08426804112639853,32944.65391089434,8340.373906829509,18786.50748443425,51188.76947470361,406.5,0.12853666645876743,-0.036762728555043325,51188.76947470361,362.0,0.15193370165745856,27804.802981100634,404.0,0.08663366336633663,43100.98511795228,426.0,0.1572769953051643,33812.79624107148,0.14831217018738657,33463.49066060618,0.1384927040434357,-0.3623984451308475,0.17382737907167423,-0.10993206082174045,-18550.730465793975,4833.236027808998,-1.796290021088092,0.18087923412827783,0.7067694881474629,0.6095014983856291,0.0018021652219540913,-0.08426804112639853,-0.036762728555043325,0.348954105114158,0.30893490464822804,0.15547776216544773,-1.1173418642018644,0.9749279121818236,-0.22252093395631434,0.29936312297335804,-0.9541392564000488,0.8660254037844386,0.5000000000000001,0.0,4413.684990528705,0.0,243.0
2024-02-15,42045.08722620725,539,45,3,15,2,1,7,0,0,0,0,0,45,584,0.07705479452054795,0.922945205479452,71.99501237364255,78.00572769240678,0.08333333333333333,32524.4806907585,11288.16985108041,18786.50748443425,51188.76947470361,392.7142857142857,0.13472916263118442,0.8434145358407308,34564.709104925416,10421.137488514018,18786.50748443425,51188.76947470361,397.7142857142857,0.12962104210289682,0.7178082171470619,33365.78039483648,8473.703928844172,18786.50748443425,51188.76947470361,414.76666666666665,0.12376388976818253,1.0242636401086058,32638.039008909633,281.0,0.13523131672597866,42696.4094909525,292.0,0.1643835616438356,27285.14240620654,561.0,0.062388591800356503,35870.868987355425,0.1304978262706769,34607.70353601966,0.13030098277371732,0.28822345039570707,-0.015254731545594424,-0.43020007209805333,9407.048217297619,-651.3222647452494,0.6506218955265546,0.1455430459280849,0.692111572563398,0.5956995724508743,0.8434145358407308,0.7178082171470619,1.0242636401086058,0.3470668742847709,0.3014964615173344,-0.13453250613837062,-1.1725163505407654,0.43388373911755823,-0.900968867902419,0.10116832198743272,-0.994869323391895,0.8660254037844386,0.5000000000000001,0.0,3239.775556813915,0.0,539.0
2024-02-16,27181.913587094543,485,22,4,16,2,1,7,0,0,0,0,0,46,507,0.04339250493096647,0.9566074950690335,53.613241789141114,56.04518265380318,0.04526748971193416,31974.01747225768,11465.459278535604,18786.50748443425,51188.76947470361,424.7142857142857,0.12982258963545676,-0.41796004579862045,35093.26514014856,9781.738017398664,18786.50748443425,51188.76947470361,402.64285714285717,0.12424040237030766,-0.8087879208146953,33138.44728608312,8547.214169050321,18786.50748443425,51188.76947470361,412.53333333333336,0.12387465038550975,-0.6968976769706285,42045.08722620725,584.0,0.07705479452054795,31035.156116600254,283.0,0.07773851590106007,19782.1290939706,438.0,0.1187214611872146,33698.6301372902,0.1087214959357493,33617.59820949631,0.1187131857280172,-0.3535055964837742,-0.12415734320874472,-0.4368617137847908,-14863.173639112709,-3853.242529505711,-0.6417290468794813,0.13405942279382016,0.7008278513221092,0.6003506534625224,-0.41796004579862045,-0.8087879208146953,-0.6968976769706285,0.3585867584040712,0.2787354775433834,-0.08083573524988501,-1.00605051935608,-0.433883739117558,-0.9009688679024191,-0.10116832198743204,-0.9948693233918952,0.8660254037844386,0.5000000000000001,0.0,1179.4913193611044,0.0,485.0
2024-02-17,30727.401074425212,530,38,5,17,2,1,7,1,0,0,0,0,47,568,0.06690140845070422,0.9330985915492958,54.09753710286129,57.97622844231172,0.07156308851224105,33679.859413684964,9966.735460746617,21031.655633456543,51188.76947470361,452.7142857142857,0.12440297517449743,-0.29623123347507996,34174.370462843865,9522.780627805236,18786.50748443425,51188.76947470361,409.64285714285717,0.12476375525356466,-0.36197089097593477,32898.95693374546,8509.418382528174,18786.50748443425,51188.76947470361,414.6666666666667,0.12121051743968667,-0.2551943930476385,27181.913587094543,507.0,0.04339250493096647,18786.50748443425,372.0,0.10483870967741936,43591.92655669088,470.0,0.059574468085106386,32955.82287157395,0.09826647406448802,33232.238591486836,0.1118049487577088,0.13043553670239016,0.6356100834540275,0.5417733674775926,3545.487487330669,11940.893589990963,0.4839411331861644,0.20907451588764567,0.6618188853773149,0.5173504500262388,-0.29623123347507996,-0.36197089097593477,-0.2551943930476385,0.2959256847935038,0.2786527008055966,0.17880806365477409,-0.7520265220260354,-0.9749279121818236,-0.2225209339563146,-0.2993631229733582,-0.9541392564000488,0.8660254037844386,0.5000000000000001,30727.401074425212,2055.706409908729,0.0,530.0
2024-02-18,32492.150967958234,327,39,6,18,2,1,7,1,0,0,0,0,48,366,0.10655737704918032,0.8934426229508197,88.7763687649132,99.36437604880194,0.11890243902439024,33900.71671039357,9913.046390540765,21031.655633456543,51188.76947470361,424.7142857142857,0.11954411546469555,-0.1420921164837884,33276.68099056255,8995.464328679345,18786.50748443425,51188.76947470361,409.7857142857143,0.11687264168329417,-0.08721395515984687,32955.730903888216,8500.532279166198,18786.50748443425,51188.76947470361,411.2,0.1226347704335246,-0.054535400926082715,30727.401074425212,568.0,0.06690140845070422,30946.149890997956,562.0,0.14056939501779359,45059.80357989664,364.0,0.21703296703296704,32839.90489567002,0.1003391998106611,33133.56024168302,0.111105272529905,0.0574324489486957,0.04995778416396801,0.5927523727351165,1764.7498935330223,1546.0010769602777,-0.07300308775369446,0.12481429209427644,0.6336824872178303,0.5172723830594402,-0.1420921164837884,-0.08721395515984687,-0.054535400926082715,0.29241406531970504,0.27032336341559443,0.40304532076537175,-0.09963856947605147,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822,0.8660254037844386,0.5000000000000001,32492.150967958234,3462.2783818316148,0.0,327.0
2024-02-19,25545.633665765803,547,51,0,19,2,1,8,0,0,0,0,0,49,598,0.08528428093645485,0.9147157190635451,42.71845094609666,46.7013412536852,0.09306569343065693,34545.570715009184,9045.208264747042,25545.633665765803,51188.76947470361,466.57142857142856,0.09519362632447015,-0.9949950057324769,31940.517649296264,8621.339702231306,18786.50748443425,51188.76947470361,412.42857142857144,0.11303313081053523,-0.7417506100435841,33011.84420457934,8443.801700652695,18786.50748443425,51188.76947470361,420.26666666666665,0.11780886814163137,-0.8842238133360673,32492.150967958234,366.0,0.10655737704918032,21031.655633456543,305.0,0.25573770491803277,44251.92044349382,561.0,0.13903743315508021,31016.33708819397,0.09657547009210954,32121.836698227395,0.10766247365077831,-0.21379062620516143,0.21462780253631375,-0.19963982505788525,-6946.517302192431,4513.97803230926,-0.27122307515385713,0.14004119202632206,0.6223817488445721,0.5224127810538595,-0.9949950057324769,-0.7417506100435841,-0.8842238133360673,0.2618340955882517,0.2699185967143697,0.7550822141163699,0.7590554887200653,0.0,1.0,-0.651372482722222,-0.7587581226927911,0.8660254037844386,0.5000000000000001,0.0,2178.6409982509294,0.0,547.0
2024-02-20,52996.6962452769,430,26,1,20,2,1,8,0,0,0,0,0,50,456,0.05701754385964912,0.9429824561403509,116.22082509929145,123.24813080296954,0.060324825986078884,34803.84596794822,9607.946198771506,25545.633665765803,52996.6962452769,480.0,0.08163417521049735,1.8935212480307109,33365.455203420235,10302.980562071622,18786.50748443425,52996.6962452769,424.2857142857143,0.11094817704681557,1.9053943588039104,33630.186431777525,9198.01644782969,18786.50748443425,52996.6962452769,423.03333333333336,0.112738943553575,2.1055093696911062,25545.633665765803,598.0,0.08528428093645485,51188.76947470361,362.0,0.15193370165745856,33047.57048754126,290.0,0.08620689655172414,36511.4268774647,0.08668598853399444,34905.151304500665,0.10090981634529443,1.0745892209477188,0.03531881678591109,-0.33144134846921225,27451.062579511097,1807.9267705732927,1.2883798471528802,0.08871228416781839,0.5008397702289646,0.5796452453128594,1.8935212480307109,1.9053943588039104,2.1055093696911062,0.2760598988863747,0.30879184771357154,0.7209614807967722,-0.17787223067586644,0.7818314824680298,0.6234898018587336,-0.7907757369376986,-0.6121059825476627,0.8660254037844386,0.5000000000000001,0.0,3021.7414525815775,0.0,430.0
2024-02-21,48128.62426174255,389,71,2,21,2,1,8,0,0,0,0,0,51,460,0.15434782608695652,0.8456521739130435,104.62744404726642,123.72396982453098,0.18205128205128204,37016.78671835293,10742.866085549267,25545.633665765803,52996.6962452769,505.57142857142856,0.08436510511920849,1.034345718813933,34817.15672346608,10875.146312976145,18786.50748443425,52996.6962452769,428.2857142857143,0.11578490295543128,1.2240265238897137,34428.31337985024,9387.04383236565,18786.50748443425,52996.6962452769,417.6,0.11595770736589034,1.4594915211368593,52996.6962452769,456.0,0.05701754385964912,32638.039008909633,281.0,0.13523131672597866,27804.802981100634,404.0,0.08663366336633663,39415.72622353416,0.10360144792223495,36668.281032132916,0.10803488431084937,-0.09185614063571357,0.474617523700007,1.7070234113712375,-4868.071983534348,15490.58525283292,-1.1664453615834325,0.12736118480998038,0.469696844776808,0.5771850821561632,1.034345718813933,1.2240265238897137,1.4594915211368593,0.2902160624390461,0.3123502128375516,0.37936043118168206,-0.9296376491837597,0.9749279121818236,-0.22252093395631434,-0.8978045395707417,-0.44039415155763423,0.8660254037844386,0.5000000000000001,0.0,7428.548527355915,0.0,389.0
2024-02-22,50354.38694251344,424,60,3,22,2,1,8,0,0,0,0,0,52,484,0.12396694214876033,0.8760330578512396,104.03798955064761,118.7603465625317,0.1411764705882353,38203.82953496809,11798.300086560232,25545.633665765803,52996.6962452769,491.2857142857143,0.09106684049466739,1.0298566164947849,35364.15511286329,11477.833126529637,18786.50748443425,52996.6962452769,442.0,0.11289800156292591,1.3060158362983132,35017.6763823208,9818.211686814499,18786.50748443425,52996.6962452769,417.8,0.11611504337335948,1.5620676197859598,48128.62426174255,460.0,0.15434782608695652,42045.08722620725,584.0,0.07705479452054795,42696.4094909525,292.0,0.1643835616438356,42150.39140327898,0.1086928214788663,38493.09515351699,0.11015915868923751,0.04624613138049205,0.19762831437597517,-0.19683389593760914,2225.7626807708875,8309.299716306188,0.13810227201620562,0.09279299637923537,0.46476320526398973,0.5670353795844696,1.0298566164947849,1.3060158362983132,1.5620676197859598,0.3088250636171989,0.3245612143113654,0.3493266754308739,-1.2233615062975967,0.43388373911755823,-0.900968867902419,-0.9680771188662041,-0.2506525322587213,0.8660254037844386,0.5000000000000001,0.0,6242.279373038857,0.0,424.0
2024-02-23,44675.40181724168,584,52,4,23,2,1,8,0,0,0,0,0,53,636,0.08176100628930817,0.9182389937106918,70.24434247993976,76.49897571445494,0.08888888888888889,40702.89928213198,10892.508733295692,25545.633665765803,52996.6962452769,509.7142857142857,0.0965480549744305,0.3647004223153025,36338.45837719483,11659.587799857862,18786.50748443425,52996.6962452769,467.2142857142857,0.11318532230494363,0.7150290030099807,35311.33994757153,9974.945954057976,18786.50748443425,52996.6962452769,423.23333333333335,0.11581010721936671,0.9387581559628713,50354.38694251344,484.0,0.12396694214876033,27181.913587094543,507.0,0.04339250493096647,31035.156116600254,283.0,0.07773851590106007,42781.64400676966,0.10195986768147677,39317.40270868028,0.10637273836924693,-0.11278034487352828,0.6435708867256762,-0.3404612159329141,-5678.985125271756,17493.48823014714,-0.15902647625402033,0.12718231803784194,0.4341329689424839,0.5600791291940443,0.3647004223153025,0.7150290030099807,0.9387581559628713,0.26761014388168364,0.3208608268085456,0.09034175214262732,-1.4432638908092232,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871355,0.8660254037844386,0.5000000000000001,0.0,3652.705808956867,0.0,584.0
2024-02-24,33062.359803423446,576,59,5,24,2,1,8,1,0,0,0,0,54,635,0.09291338582677165,0.9070866141732283,52.06670835184794,57.399930214276814,0.1022530329289428,41036.464814846004,10566.999702777328,25545.633665765803,52996.6962452769,519.2857142857143,0.10026405174244014,-0.7546233780359788,37358.162114265484,10580.83369325939,21031.655633456543,52996.6962452769,486.0,0.11233351345846879,-0.4059984718949562,35218.36800028234,9982.732786021188,18786.50748443425,52996.6962452769,429.06666666666666,0.1171680896454765,-0.2159737461745735,44675.40181724168,636.0,0.08176100628930817,30727.401074425212,568.0,0.06690140845070422,18786.50748443425,372.0,0.10483870967741936,40351.82295593311,0.09969824721780049,38483.39698797937,0.10457815803025022,-0.2599426427393965,0.07598946371490056,0.13640218049666863,-11613.042013818238,2334.9587289982337,-0.1471622978658682,0.07141400668901528,0.45805986295590506,0.5514501794802513,-0.7546233780359788,-0.4059984718949562,-0.2159737461745735,0.25750268085841227,0.2832268263329847,0.18945028376648815,-1.4194467181302672,-0.9749279121818236,-0.2225209339563146,-0.9884683243281114,0.15142777750457667,0.8660254037844386,0.5000000000000001,33062.359803423446,3071.9357927590286,0.0,576.0
2024-02-25,43747.06963835335,482,58,6,25,2,1,8,1,0,0,0,0,55,540,0.10740740740740741,0.8925925925925926,81.01309192287657,90.76155526629326,0.12008281573498965,42644.31033918817,9884.455853300258,25545.633665765803,52996.6962452769,544.1428571428571,0.10038548465075829,0.11156499816789354,38272.51352479088,10537.122074436016,21031.655633456543,52996.6962452769,484.42857142857144,0.10996480005772692,0.5195494628309405,35297.07498335404,10042.16732174829,18786.50748443425,52996.6962452769,433.3,0.11501790879473069,0.8414512907677578,33062.359803423446,635.0,0.09291338582677165,32492.150967958234,366.0,0.10655737704918032,30946.149890997956,562.0,0.14056939501779359,41200.63462653817,0.10162553726520221,39185.22000802924,0.10495539128053785,0.32316839749059767,0.3463888457705995,0.1559949780288763,10684.709834929905,11254.918670395116,0.5831110402299942,0.10937628505214413,0.46761983768664184,0.5350891374659681,0.11156499816789354,0.5195494628309405,0.8414512907677578,0.23178838571143637,0.27531826640045165,-0.07248734491134835,-1.4169193138605638,-0.7818314824680299,0.6234898018587334,-0.9377521321470804,0.3473052528448203,0.8660254037844386,0.5000000000000001,43747.06963835335,4698.759331526841,0.0,482.0
2024-02-26,22654.775061557575,320,37,0,26,2,1,9,0,0,0,0,0,56,357,0.10364145658263306,0.896358543417367,63.45875367383074,70.79617206736742,0.11526479750778816,42231.33053858699,10741.180223160754,22654.775061557575,52996.6962452769,509.7142857142857,0.10300793831449803,-1.8225702455675294,38388.45062679809,10339.917553102465,22654.775061557575,52996.6962452769,488.14285714285717,0.09910078231948408,-1.5216441992329475,35348.38168861123,9970.892835417468,18786.50748443425,52996.6962452769,431.1,0.1142961070716774,-1.2730661974374196,43747.06963835335,540.0,0.10740740740740741,25545.633665765803,598.0,0.08528428093645485,21031.655633456543,305.0,0.25573770491803277,36564.16973529302,0.10212951709455993,36981.16068183302,0.10478019998748389,-0.48214188404299474,-0.11316448994891537,-0.03506230078238193,-21092.294576795775,-2890.858604208228,-0.8053102815335924,0.0710403910753108,0.507802337210314,0.54687907654309,-1.8225702455675294,-1.5216441992329475,-1.2730661974374196,0.25434150632180386,0.2693496972206978,-0.00917402123318582,-1.536278405978695,0.0,1.0,-0.8486442574947509,0.5289640103269624,0.8660254037844386,0.5000000000000001,0.0,2347.9738859317376,0.0,320.0
2024-02-27,29788.6432849145,315,59,1,27,2,1,9,0,0,0,0,0,57,374,0.15775401069518716,0.8422459893048129,79.64877883666978,94.5671215394111,0.18670886075949367,38915.89440139236,10442.064493781345,22654.775061557575,50354.38694251344,498.0,0.11739886214814632,-0.8740849208415399,36859.8701846703,9873.341513782401,22654.775061557575,52996.6962452769,489.0,0.09951651867932186,-0.7161938934126572,35290.74060677278,9998.759672376358,18786.50748443425,52996.6962452769,435.1333333333333,0.11626076645321656,-0.5502779846837862,22654.775061557575,357.0,0.10364145658263306,52996.6962452769,456.0,0.05701754385964912,51188.76947470361,362.0,0.15193370165745856,34870.28812269839,0.11603564049471674,36022.158362243885,0.111843374748511,0.31489468352578087,-0.43791508913974464,0.5221130221130219,7133.868223356923,-23208.0529603624,0.7970365675687756,-0.03748739998496605,0.2935659988369517,0.39979524448606624,-0.8740849208415399,-0.7161938934126572,-0.5502779846837862,0.2683238983556564,0.2678615378815404,0.2811316112570794,-1.3364411867717805,0.7818314824680298,0.6234898018587336,-0.72479278722912,0.6889669190756865,0.8660254037844386,0.5000000000000001,0.0,4699.277951363517,0.0,315.0
2024-02-28,26231.458228225263,432,20,2,28,2,1,9,0,0,0,0,0,58,452,0.04424778761061947,0.9557522123893806,58.034199619967396,60.72096812089181,0.046189376443418015,35787.72782517561,10501.926902598861,22654.775061557575,50354.38694251344,496.85714285714283,0.10167028522295532,-0.9099539242247439,36402.25727176427,10226.229068759296,22654.775061557575,52996.6962452769,501.2142857142857,0.09301769517108191,-0.9945796221796387,34906.041312184905,10121.252185162033,18786.50748443425,52996.6962452769,441.0,0.11278400188564784,-0.8570661935158764,29788.6432849145,374.0,0.15775401069518716,48128.62426174255,460.0,0.15434782608695652,32638.039008909633,281.0,0.13523131672597866,32710.580649080108,0.09808867727369243,34716.73167770807,0.10283062979679213,-0.1194141345299421,-0.454971783827267,-0.719514024298785,-3557.1850566892354,-21897.16603351729,-0.43430881805572297,-0.04142425625557013,0.29459959041921346,0.38671536997917244,-0.9099539242247439,-0.9945796221796387,-0.8570661935158764,0.2934505077801596,0.28092293816868746,0.3153151782869732,-1.4675702626424754,0.9749279121818236,-0.22252093395631434,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.0,1160.683992399348,0.0,432.0
2024-02-29,31929.32861848573,458,30,3,29,2,1,9,0,0,1,0,0,59,488,0.06147540983606557,0.9385245901639344,65.42895208706092,69.71469130673741,0.06535947712418301,33155.57663602879,8326.113133038654,22654.775061557575,44675.40181724168,497.42857142857144,0.09274292346399893,-0.14727736675541178,35679.70308549845,10153.97334006927,22654.775061557575,52996.6962452769,494.35714285714283,0.09190488197933318,-0.36935043469234063,35126.92993966977,9975.703152893102,18786.50748443425,52996.6962452769,449.2,0.11070095080855803,-0.32053894068143746,26231.458228225263,452.0,0.04424778761061947,50354.38694251344,484.0,0.12396694214876033,42045.08722620725,584.0,0.07705479452054795,32515.267641431514,0.08893536041428572,34345.077936478425,0.09731660046869525,0.217215159778251,-0.3659077082015214,0.389344262295082,5697.870390260468,-18425.05832402771,0.3366292943081931,-0.017000109341604563,0.3097757226450947,0.38370520064925295,-0.14727736675541178,-0.36935043469234063,-0.32053894068143746,0.25112255547347356,0.2845868228144918,0.5485327240744133,-1.2418244722789207,0.43388373911755823,-0.900968867902419,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.0,1962.8685626118277,31929.32861848573,458.0
2024-03-01,29490.89999509671,558,47,4,1,3,1,9,0,1,0,0,0,60,605,0.07768595041322314,0.9223140495867769,48.74528924809374,52.85107526002995,0.08407871198568873,30986.362090008082,6629.856708798007,22654.775061557575,43747.06963835335,493.0,0.09216077262455821,-0.22556476868113823,35844.63068607003,10023.239578505103,22654.775061557575,52996.6962452769,501.35714285714283,0.09435441379949436,-0.6338999124187942,34673.26043557458,9909.817050794056,18786.50748443425,52996.6962452769,455.1666666666667,0.10804791597882664,-0.5229521810452983,31929.32861848573,488.0,0.06147540983606557,44675.40181724168,636.0,0.08176100628930817,27181.913587094543,507.0,0.04339250493096647,31759.175729847815,0.08612300791402007,33697.85421096086,0.09469918046129898,-0.07636955516744792,-0.3398850643640945,0.26369146005509636,-2438.42862338902,-15184.501822144972,-0.29358471494569893,-0.011798567955021655,0.30820109111619703,0.36881942497211967,-0.22556476868113823,-0.6338999124187942,-0.5229521810452983,0.21396047362829154,0.27963015343320435,0.5462446271880742,-1.2005982666554849,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.0,2291.028594660406,0.0,558.0
2024-03-02,23265.831392307762,397,76,5,2,3,1,9,1,0,0,0,0,61,473,0.160676532769556,0.8393234672304439,49.18780421206715,58.604109300523334,0.19095477386934673,29586.858031277272,7133.448749265234,22654.775061557575,43747.06963835335,469.85714285714283,0.10184122218781311,-0.8861108926606829,35311.66142306164,10503.159513306684,22654.775061557575,52996.6962452769,494.57142857142856,0.10105263696512663,-1.146876805544206,34539.28340177795,10039.467631544041,18786.50748443425,52996.6962452769,452.23333333333335,0.11132418067779996,-1.1229133279973669,29490.89999509671,605.0,0.07768595041322314,33062.359803423446,635.0,0.09291338582677165,30727.401074425212,568.0,0.06690140845070422,29635.839645462802,0.10476138912790406,32306.917835140448,0.10349616076906658,-0.21108438887331205,-0.29630457321746584,1.0682830282038593,-6225.06860278895,-9796.528411115683,-0.13471483370586412,-0.004818817402723877,0.3021384377884206,0.3748824322354498,-0.8861108926606829,-1.146876805544206,-1.1229133279973669,0.2411019359244504,0.29744166912645514,0.5087251390632112,-1.2900161698451218,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,23265.831392307762,3738.273120117103,0.0,397.0
2024-03-03,40952.96786221772,336,44,6,3,3,1,9,1,0,0,0,0,62,380,0.11578947368421053,0.8842105263157894,107.77096805846769,121.88383292326704,0.13056379821958458,29187.70063468647,6230.0096293587885,22654.775061557575,40952.96786221772,447.0,0.10303866022735642,1.888482992396801,35916.00548693732,10571.638878746002,22654.775061557575,52996.6962452769,495.57142857142856,0.10171207243905735,0.4764599352142379,35244.97802738619,9704.883231145803,18786.50748443425,52996.6962452769,450.3,0.11122644776103316,0.58815646709762,23265.831392307762,473.0,0.160676532769556,43747.06963835335,540.0,0.10740740740740741,32492.150967958234,366.0,0.10655737704918032,32465.12169965153,0.10751841026698067,33459.72450541742,0.10513526915775244,0.7602194037973538,-0.0638694614115598,-0.2793628808864266,17687.13646990996,-2794.101776135627,0.9713037926706658,0.05761704064109842,0.40786967397915774,0.4224045153037258,1.888482992396801,0.4764599352142379,0.58815646709762,0.21344640015777577,0.29434339190609526,0.3139248188582067,-1.4752681149840443,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,40952.96786221772,4741.922594572578,0.0,336.0
2024-03-04,30702.599800807668,517,69,0,4,3,1,10,0,0,0,0,0,63,586,0.11774744027303755,0.8822525597269625,52.39351501844312,59.386073115682144,0.13320463320463322,30337.389883150765,5526.322243811159,23265.831392307762,40952.96786221772,479.7142857142857,0.10505380075455706,0.06608552696420023,36284.36021086888,10267.984319740974,22654.775061557575,52996.6962452769,494.7142857142857,0.10403086953452755,-0.5436081938033758,34815.33380219008,9607.435738782418,18786.50748443425,52996.6962452769,454.1666666666667,0.11316554683396421,-0.4280782212027941,40952.96786221772,380.0,0.11578947368421053,22654.775061557575,357.0,0.10364145658263306,25545.633665765803,598.0,0.08528428093645485,32024.491224940564,0.1100756677684949,33092.10787813612,0.10681689197312379,-0.25029609809712505,0.3552374595370087,0.016909711448960696,-10250.368061410056,8047.8247392500925,-1.0105155018944787,0.09073786720479408,0.3637622634534918,0.42448839387186843,0.06608552696420023,-0.5436081938033758,-0.4280782212027941,0.18216208662297045,0.282986506033594,0.2976987410676965,-1.3725118072897953,0.0,1.0,0.72479278722912,0.6889669190756866,1.0,6.123233995736766e-17,0.0,3615.152536272575,0.0,517.0
2024-03-05,32337.192702961565,364,42,1,5,3,1,10,0,0,0,0,0,64,406,0.10344827586206896,0.896551724137931,79.64825788906789,88.83844149165265,0.11506849315068493,30701.4683714432,5567.938603053472,23265.831392307762,40952.96786221772,484.2857142857143,0.09729583863554016,0.2937755690442406,34808.68138641778,9099.453447590411,22654.775061557575,50354.38694251344,491.14285714285717,0.10734735039184325,-0.27160847601324506,34391.24677295891,9418.577297207412,18786.50748443425,52996.6962452769,455.56666666666666,0.10937939046160093,-0.21808538648445217,30702.599800807668,586.0,0.11774744027303755,29788.6432849145,374.0,0.15775401069518716,52996.6962452769,456.0,0.05701754385964912,32102.666594445815,0.10841881979188842,32991.45252144618,0.10636774315831649,0.05323955993169349,0.08555439714630109,-0.1214392803598201,1634.5929021538977,2548.549418047067,0.30353565802881854,0.05335856383421018,0.35007553098789546,0.3139437358233511,0.2937755690442406,-0.27160847601324506,-0.21808538648445217,0.18135740400712058,0.2614133338339662,0.4373906006435992,-1.0922198071466818,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.0,3345.2268313408517,0.0,364.0
